"Player","Squad","League","Age","progressive_passes_per90","progressive_carries_per90","key_passes_per90","tackles_per90","interceptions_per90","recoveries_per90","crosses_per90","pass_completion","progression_score","defending_score","xT_proxy","age_score","scouting_score","role_profile"
"Daley Blind","Girona","La Liga",34,7.56741336405976,1.87606388644132,0.564956379445569,1.50480745955053,0.835953310030307,4.10347173136323,0.93725853771895,88.95,2.8204043264325,6.44423250094406,5.29087357301238,0.25,3.20038148085622,"Ball Progressor"
"Damián Suárez","Getafe","La Liga",35,4.01847575057737,1.38568129330254,1.17782909930716,2.49422632794457,0.69284064665127,5.33487297921478,3.39491916859122,68.3,1.97203299645308,8.52193995381062,2.96535796766744,0.25,3.46369518472442,"Defensive Stopper"
"Dan Burn","Newcastle Utd","Premier League",32,2.25159128313934,0.393270012492316,0.286698657571732,1.5339969463227,0.975649897880272,3.43884713767326,0.222125280085662,84.7,0.822190627748362,5.94849398187623,1.50826277488053,0.25,2.24812444566221,"Balanced Defender"
"Dan-Axel Zagadou","Stuttgart","Bundesliga",24,4.64556090846524,0.12388162422574,0.18582243633861,1.30075705437027,1.2388162422574,6.75154852030282,0,86.6,1.28800797468792,9.29112181693049,2.83688919476944,0.75,3.53913973495432,"Defensive Stopper"
"Dango Ouattara","Bournemouth","Premier League",21,2.56305939788446,3.44182262001627,1.24491456468674,3.2953620829943,1.61106590724166,5.05288852725793,2.63628966639544,66.5,2.396221811154,9.9593165174939,2.91456468673718,1,4.21278367970977,"Elite Progressive CB"
"Dani Carvajal","Real Madrid","La Liga",31,3.39935513588208,1.24366651312759,0.870566559189314,1.94841087056656,0.9120221096269,4.97466605251036,2.03132197144173,85.8,1.64766578584186,7.83509903270382,2.53707968678029,0.25,3.14539602414789,"Balanced Defender"
"Daniel Muñoz","Crystal Palace","Premier League",28,2.54055570912266,1.64610517940226,1.29796998638563,3.43462842070728,1.36390409490275,4.7604794479851,1.37558739417863,76.8,1.7412345073954,9.55901196359512,2.1827754972345,0.5,3.7409973920367,"Defensive Stopper"
"Daniel Vivian","Athletic Club","La Liga",25,5.11531178988476,0.980790383574142,0.266361161679251,1.34689009494494,1.29567786295016,6.16019240525757,0.200580242755492,85.5,1.75607963994027,8.80276036315267,3.46150322736051,0.625,3.55375996492191,"Defensive Stopper"
"Daniele Ghilardi","Hellas Verona","Serie A",21,2.52833908329226,0.70970921636274,0.266140956136028,1.95170034499754,1.33070478068014,2.43962543124692,0.443568260226713,78.4,1.00223607686353,5.72203055692459,1.80088713652045,1,2.39590359782279,"Balanced Defender"
"Daniele Rugani","Juventus","Serie A",29,3.48778433024431,0.151642796967144,0.227464195450716,0.834035383319292,0.682392586352148,3.33614153327717,0.075821398483572,88.7,1.02184297076395,4.85256950294861,2.15332771693345,0.25,2.00320803919016,"Possession Defender"
"Danilho Doekhi","Union Berlin","Bundesliga",26,2.76593137254902,0.337009803921569,0.274509803921569,1.25245098039216,1.43872549019608,2.84313725490196,0.230392156862745,79.3,0.926430131881049,5.5343137254902,1.79436274509804,0.5,2.21016617039948,"Balanced Defender"
"Danilo","Juventus","Serie A",32,5.9094616639478,0.66068515497553,0.770799347471452,2.20228384991843,1.35807504078303,5.21207177814029,0.66068515497553,86,2.02633641134604,8.77243066884176,3.80995106035889,0.25,3.57826376519095,"Defensive Stopper"
"Danilo D'Ambrosio","Monza","Serie A",35,3.1843696489726,0.762521404109589,0.322666952054795,2.82060680650685,1.02659460616438,4.14627033390411,0.57494113869863,88.1,1.20864339142973,7.99347174657534,2.2156303510274,0.25,3.01959888054449,"Possession Defender"
"Danilo Pereira","Paris S-G","Ligue 1",31,6.67669172932331,1.26315789473684,0,0.992481203007519,1.03759398496241,5.77443609022556,0.0451127819548872,94,2.15538248893343,7.80451127819549,4.51127819548872,0.25,3.34750637903202,"Elite Progressive CB"
"Danny Da Costa","Mainz 05","Bundesliga",31,4.89032901296112,0.942173479561316,0.448654037886341,1.88434695912263,1.21136590229312,4.39680957128614,0.98703888334995,78.4,1.75328391859372,7.49252243270189,3.3110667996012,0.25,3.07747029724805,"Balanced Defender"
"Dante","Nice","Ligue 1",40,5.12783747984294,0.618192179598585,0.297418248845021,1.7145552767257,1.36467136562236,6.03260016920825,0.20410835059205,89.55,1.63575833933567,9.11182681155631,3.3239793597452,0.25,3.52740137920116,"Defensive Stopper"
"Dara O'Shea","Ipswich Town","Premier League",25,3.05144723166605,0.541166823054697,0.245523669527726,1.31312449993488,1.02026243949378,3.76394533773169,0.286472523996481,78.7,1.06368318447655,6.09733227716035,2.04733506822151,0.625,2.45837295693872,"Balanced Defender"
"Darko Lazović","Hellas Verona","Serie A",33,2.46744345442084,1.35709389993146,1.11034955448938,1.29540781357094,0.67854694996573,3.63947909527073,4.31802604523646,62.4,1.54472137195931,5.6134338588074,2.02330363262509,0.25,2.41431870642594,"Balanced Defender"
"Darlin Yongwa","Lorient","Ligue 1",22,3.33908541846419,3.02847282139776,0.854184641932701,2.32959447799827,1.16479723899914,6.8334771354616,5.9016393442623,68.6,2.29145482461019,10.327868852459,3.21484037963762,0.75,4.23354258558178,"Elite Progressive CB"
"David Alaba","Real Madrid","La Liga",31,3.97746967071057,0.701906412478336,0.779896013864818,1.01386481802426,1.16984402079723,4.91334488734835,1.32582322357019,89.6,1.55763475230855,7.09705372616984,2.66724436741768,0.25,2.89177001877437,"Possession Defender"
"David García","Osasuna","La Liga",29,5.12853470437018,0.809768637532134,0.19280205655527,1.11825192802057,0.694087403598972,4.97429305912596,0.077120822622108,82.8,1.66809595947272,6.7866323907455,3.40102827763496,0.25,2.83602810101274,"Balanced Defender"
"David López","Girona","La Liga",34,3.68209202417355,0.658455871954343,0.165707623216918,1.34856174909412,0.717381261411884,4.53097589873004,0.0555784273363524,92.45,1.23658334688224,6.59691890923604,2.47263756328587,0.25,2.61615901152371,"Possession Defender"
"David Nemeth","St Pauli","Bundesliga",23,2.73748245203556,0.589611605053814,0.126345343940103,1.81094992980814,0.758072063640618,3.66401497426299,0.294805802526907,86.4,0.957824591129288,6.23303696771175,1.87833411324286,0.75,2.48944092676524,"Balanced Defender"
"David Raum","RB Leipzig","Bundesliga",26,3.944169069077,2.1736412841495,2.32863744786928,1.91196028697465,0.670737812822698,5.09849012119451,9.77219437071183,71.05,2.67850186017328,7.68118822099186,3.235957955106,0.5,3.54680721036687,"Elite Progressive CB"
"David Torres","Valladolid","La Liga",21,2.40086517664023,0.713770728190339,0.0648882480173035,0.843547224224946,0.648882480173035,1.7519826964672,0.194664744051911,82.5,0.896113002134489,3.24441240086518,1.72602739726027,1,1.61426892111335,"Balanced Defender"
"David Zec","Holstein Kiel","Bundesliga",24,1.98572355613238,0.175210902011681,0.467229072031149,1.34328358208955,0.992861778066191,4.43867618429591,0.0584036340038936,87.7,0.741545671602876,6.77482154445165,1.2615184944841,0.75,2.56676473197665,"Possession Defender"
"Davide Calabria","Milan","Serie A",26,5.76659038901602,1.27688787185355,0.494279176201373,2.88329519450801,0.988558352402746,3.7070938215103,1.48283752860412,85.7,2.11622711124975,7.57894736842105,3.97070938215103,0.5,3.30587505502621,"Elite Progressive CB"
"Davide Zappacosta","Atalanta","Serie A",32,4.20948441458593,3.07352590209762,0.910473948644356,1.28912289921274,0.359991697522395,4.32377175027578,3.90003055125186,83.35,2.54897065830936,5.97288634701091,3.75510100959061,0.25,2.94480416742702,"Ball Progressor"
"Dayot Upamecano","Bayern Munich","Bundesliga",25,7.00369721729468,1.15000267797395,0.332313982444106,1.78930926985524,1.355056434268,6.92612147418917,0.230113784854799,93.25,2.32034508188686,10.0704871783124,4.66221940156639,0.625,4.16753418624847,"Elite Progressive CB"
"Dean Huijsen","Bournemouth","Premier League",19,4.89493201483313,1.5203955500618,0.556242274412855,1.33498145859085,1.89122373300371,3.89369592088999,0.444993819530284,83.4,2.01027721600761,7.11990111248455,3.5451174289246,1,3.22348122014841,"Balanced Defender"
"Deiver Machado","Lens","Ligue 1",30,2.16280892341361,1.92787433089185,1.01907759190071,1.85836101773445,0.679141077079288,4.66100738360229,2.43250017251407,81.05,1.64633987371015,7.19850947841602,2.06883508640491,0.25,2.94913879300887,"Balanced Defender"
"Denis Vavro","Wolfsburg","Bundesliga",28,3.51076798049573,0.329134498171475,0.255993498577814,0.767980495733442,1.35310849248273,3.25477448191792,0.292563998374644,86.9,1.10448647867583,5.37586347013409,2.23811458756603,0.5,2.24145363251056,"Possession Defender"
"Denis Zakaria","Monaco","Ligue 1",26,4.50631726719701,1.13710809546093,0.463266261113711,1.60037435657464,1.97941038839495,6.94899391670566,0.379036031820309,91.3,1.73451676896841,10.5287786616752,3.15863359850257,0.5,4.04374030608994,"Defensive Stopper"
"Dennis Appiah","Saint-Étienne","Ligue 1",32,4.56766917293233,2.15695488721805,0.549812030075188,3.00281954887218,1.2265037593985,3.80639097744361,2.19924812030075,76.6,2.1625168019153,8.03571428571428,3.60338345864662,0.25,3.4023210064804,"Elite Progressive CB"
"Denzel Dumfries","Inter","Serie A",28,2.57415709472902,2.63877294027142,1.22468163327086,1.17947441597006,0.467576605409387,3.08859809409081,2.60244144876562,74.65,2.09216365002731,4.73564911547026,2.60000343294598,0.5,2.432210194652,"Balanced Defender"
"Derek Cornelius","Marseille","Ligue 1",26,4.30985915492958,0.633802816901408,0.253521126760563,1.52112676056338,0.887323943661972,4.24647887323944,0.253521126760563,93.4,1.41872380675382,6.65492957746479,2.83943661971831,0.5,2.75736839594097,"Possession Defender"
"Derrick Köhn","Werder Bremen","Bundesliga",25,2.61355174981385,2.41250930752048,1.07222635889799,1.34028294862249,0.670141474311243,3.81980640357409,3.88682055100521,79.3,1.96060943087783,5.83023082650782,2.5331347728965,0.5,2.71261302030348,"Balanced Defender"
"Destiny Udogie","Tottenham","Premier League",21,5.74723104051837,2.82510166763617,0.825914226165167,3.03395725133492,1.21091436963457,5.77683138693176,0.858439392002755,86.5,2.81267978195333,10.0217030079013,4.57837929136549,1,4.41808281515171,"Elite Progressive CB"
"Diego Carlos","Aston Villa","Premier League",30,2.92400881057269,0.198237885462555,0.148678414096916,1.33810572687225,0.644273127753304,3.86563876651982,0.0495594713656388,88.4,0.867411315679441,5.84801762114537,1.83370044052863,0.25,2.23976981261539,"Possession Defender"
"Diego Coppola","Hellas Verona","Serie A",20,1.83954813978161,0.0890361923910212,0.156281428258994,2.00612287824622,1.85050948017424,3.29607976050438,0,79.2,0.555938504299341,7.15271211892485,1.13934336082537,1,2.64738903739719,"Balanced Defender"
"Diego Llorente","Roma","Serie A",30,3.00230231805102,0.539796166645019,0.190134699783946,1.28596948902626,1.22438316719201,3.56920766231937,0.142288194971672,88.9,1.03000057622623,6.07956031853764,2.01729985748862,0.25,2.37476832605178,"Possession Defender"
"Diego Moreira","Strasbourg","Ligue 1",19,3.04906542056075,3.4696261682243,1.05140186915888,1.54205607476636,1.22663551401869,4.8714953271028,3.25934579439252,77.5,2.45664080616215,7.64018691588785,3.21728971962617,1,3.55221239723121,"Elite Progressive CB"
"Diego Rico","Getafe","La Liga",31,4.28340865345259,0.928045322211284,1.26697956176495,2.42910638083504,1.27055630537498,5.01837279156023,4.67023221546102,67,1.90176677641017,8.71803547777025,2.94126332095607,0.25,3.49311735389514,"Defensive Stopper"
"Dilane Bakwa","Strasbourg","Ligue 1",21,4.64957949539447,3.85662795354425,1.69403283940729,0.937124549459351,0.540648778534241,3.31597917501001,5.51461754104926,72.9,3.24569746130139,4.7937525030036,4.33239887865439,1,3.00930473542164,"Ball Progressor"
"Dimitri Foulquier","Valencia","La Liga",31,3.65760924236993,1.96559756189138,0.537756821050931,1.89230765961125,0.704059122150546,4.61037797201162,2.14176111126067,76.2,1.85705942494154,7.20674475377342,2.98080457017851,0.25,3.03104719610864,"Balanced Defender"
"Dimitris Giannoulis","Augsburg","Bundesliga",28,3.53207547169811,2.0377358490566,1.42641509433962,1.59622641509434,1.59622641509434,4.6188679245283,4.07547169811321,74.7,2.1855289728842,7.81132075471698,2.93433962264151,0.5,3.39230781556877,"Elite Progressive CB"
"Diogo Dalot","Manchester Utd","Premier League",25,3.40515556164627,1.72871129096618,0.940352920786293,2.23581323735092,1.11625910415516,5.43522597651763,2.1896526011584,80.85,1.85606077609109,8.78729831802371,2.73457785337423,0.625,3.58446380584355,"Defensive Stopper"
"Diogo Leite","Union Berlin","Bundesliga",25,4.06544888630981,0.586656301258909,0.329698172428209,1.9972113409345,1.7902162024813,4.25305540163145,0.243365160251956,79.25,1.36805244477067,8.04048294504725,2.67393185228945,0.625,3.16361586142244,"Balanced Defender"
"Djed Spence","Tottenham","Premier League",23,5.2734375,2.96316964285714,0.552455357142857,2.36049107142857,1.0546875,5.47433035714286,1.25558035714286,85.4,2.64203576952041,8.88950892857143,4.34933035714286,0.75,3.95906698637959,"Elite Progressive CB"
"Djené","Getafe","La Liga",32,3.08226969717653,0.553403635701772,0.285759788865379,1.05746479193684,0.787545787545788,4.97170272791391,1.10862739744727,76.2,1.09110964056315,6.81671330739654,2.07072327258663,0.25,2.60765784844422,"Balanced Defender"
"Djibril Sidibé","Toulouse","Ligue 1",32,5.18324607329843,0.685387910518801,0.771061399333651,2.78438838648263,0.856734888148501,4.24083769633508,1.92765349833413,79.7,1.85240389372771,7.88196097096621,3.38410280818658,0.25,3.23524984878095,"Balanced Defender"
"Dodô","Fiorentina","Serie A",25,3.69823434991974,4.13162118780096,1.04012841091493,1.27126805778491,1.01123595505618,5.28731942215088,4.16051364365971,77.6,2.86291373377782,7.56982343499197,3.87158908507223,0.5,3.59371252400872,"Elite Progressive CB"
"Domagoj Bradarić","Salernitana","Serie A",24,2.31496304821939,1.63146284488156,1.17130209790815,1.3127936095654,0.873024983735797,4.31782840846796,3.14176701982774,74.75,1.63135449520722,6.50364700176916,2.04156296688426,0.75,2.82838589861363,"Balanced Defender"
"Domingos Duarte","Getafe","La Liga",29,3.46957173095753,0.419918475214888,0.147641350253512,1.02508254191742,0.83263102769506,3.75764850872984,0.0496141124586549,77.95,1.08729051519467,5.61536207834232,2.24971042866048,0.375,2.27247482958056,"Balanced Defender"
"Dominik Kohr","Mainz 05","Bundesliga",30,4.02022732169791,0.901287438052144,0.524752208575738,2.55497198879552,1.70951842275372,4.70216548157725,0.767022193492782,78.35,1.54704332441586,8.96665589312648,2.7726513682396,0.25,3.43716409770429,"Defensive Stopper"
"Duje Ćaleta-Car","Lyon","Ligue 1",27,2.6841388039958,0.226531496601742,0.214871367969712,1.15523650960179,0.889377024129909,3.78838719609542,0.0284090909090909,89.15,0.842255450481822,5.83300072982712,1.70109588103818,0.5,2.27595239914087,"Possession Defender"
"Dylan Batubinsika","Saint-Étienne","Ligue 1",28,2.27678571428571,0.491071428571429,0.178571428571429,1.16071428571429,1.74107142857143,3.39285714285714,0.0446428571428571,91.4,0.824445697926216,6.29464285714286,1.5625,0.5,2.40957113631334,"Possession Defender"
"Edimilson Fernandes","Mainz 05","Bundesliga",28,3.47779648532043,0.59902136167526,0.953698831947806,1.23860886035989,1.58192149847417,5.87972219299169,2.13390508260549,80.9,1.45839534685096,8.70025255182574,2.32628643586236,0.5,3.37433390428811,"Defensive Stopper"
"Edmond Tapsoba","Leverkusen","Bundesliga",25,6.47993380871843,1.98992700649012,0.265857420019346,1.43314961519341,0.94828299639782,5.99912673837644,0.251408179760781,88.7,2.47628096819753,8.38055934996767,4.68393108782711,0.625,3.71838019226931,"Elite Progressive CB"
"Edoardo Goldaniga","Como","Serie A",30,3.66509274754947,0.756043708776914,0.249131590420071,1.13839003192372,1.25414867734541,2.96205014977428,0.605056464201837,82.8,1.29994721513883,5.35458885904341,2.50147313204045,0.25,2.25915554376856,"Balanced Defender"
"Eduardo Camavinga","Real Madrid","La Liga",21,5.11613197398636,2.27524478933085,0.944505262358827,3.59728696611055,1.45324406417711,7.2909864188492,0.18073408332476,89.5,2.49300216372183,12.3415174491369,3.97977710012416,1,4.98915610022979,"Elite Progressive CB"
"El Chadaille Bitshiabu","RB Leipzig","Bundesliga",19,5.49557522123894,0.31858407079646,0.398230088495575,2.15044247787611,1.0353982300885,4.38053097345133,0.31858407079646,84.4,1.65469661831025,7.56637168141593,3.42477876106195,1,3.21619015174888,"Balanced Defender"
"Elseid Hysaj","Lazio","Serie A",29,3.82819015846539,2.02668890742285,0.675562969140951,1.80150125104254,1.27606338615513,5.40450375312761,1.3511259382819,83.9,1.97454608575122,8.48206839032527,3.10758965804837,0.25,3.46833895139807,"Defensive Stopper"
"Emanuele Valeri","Parma","Serie A",25,3.02287942834079,2.68899543020109,1.44247832846885,1.52462301966024,0.798032084916827,4.31064172788393,4.8091608128368,63.25,2.30577737633964,6.633296832461,2.88932582908491,0.625,3.10055000027415,"Ball Progressor"
"Emerson","Tottenham","Premier League",25,4.43152454780362,1.5655874753002,0.606475148198814,2.86593707250342,1.23271013831889,5.10639914880681,2.01322389420885,88.25,1.92903118118363,9.20504635962912,3.28514971880225,0.625,3.74637638036219,"Defensive Stopper"
"Emerson Palmieri","West Ham","Premier League",29,3.19869891759515,1.84729653747216,0.699370640121017,2.79836511562755,1.06406279206352,3.82590370252249,2.06589186874036,80.65,1.75778909815146,7.68833161021356,2.65813796554595,0.375,3.16526512232465,"Balanced Defender"
"Emil Holm","Bologna","Serie A",24,3.22231292820266,2.47827467937913,0.585852281750731,2.67616386143717,0.728407719976707,4.5687116376392,3.24626023576744,71.35,1.95632136975946,7.97328321905309,2.92469762867324,0.75,3.39586351361971,"Balanced Defender"
"Emil Krafth","Newcastle Utd","Premier League",28,2.85870755750274,1.1829134720701,0.887185104052574,2.07009857612267,0.887185104052574,4.33734939759036,1.67579408543264,84.1,1.49484259583655,7.29463307776561,2.18838992332968,0.5,2.9704269616643,"Balanced Defender"
"Emir Karic","Darmstadt 98","Bundesliga",26,5.80482333146383,2.82669657879978,1.06001121704992,2.27145260796411,0.656197420078519,3.83623107122827,2.62478968031408,78.8,2.91559558874819,6.76388109927089,4.61357263039821,0.5,3.37420256528054,"Ball Progressor"
"Emmanuel Agbadou","Wolves","Premier League",27,4.56147482761258,0.85111690809491,0.41425745789251,1.9846915916155,1.34329332165611,6.29747113086457,0.135700157517684,86.7666666666667,1.62347526352906,9.62545604413617,3.07733165980551,0.5,3.72379358531914,"Defensive Stopper"
"Emmanuel Biumla","Angers","Ligue 1",19,1.07784431137725,0.202095808383234,0.0673652694610778,1.27994011976048,0.538922155688623,2.49251497005988,0,88.2,0.372536261309728,4.31137724550898,0.727544910179641,1,1.73062767817659,"Possession Defender"
"Emmanuel Gyasi","Empoli","Serie A",30,1.7232792196459,0.666973765468606,0.477288281735055,1.54164866893431,0.273614610248939,4.04380715606933,1.06838785371024,76,0.862362914556078,5.85907043525258,1.30075703797498,0.25,2.22866629639821,"Balanced Defender"
"Emre Can","Dortmund","Bundesliga",30,5.0143721882286,1.23400505708375,0.631850870759767,2.52049651367711,0.934465886576836,6.0101470057029,0.281237343608043,88.45,1.96203992046753,9.46510940595685,3.50222533577066,0.25,3.76279878997407,"Defensive Stopper"
"Enrico Del Prato","Parma","Serie A",24,2.4737020699016,0.244316253817441,0.427553444180523,1.00780454699695,0.580251102816423,3.66474380726162,0.488632507634883,84,0.875545430642721,5.25279945707499,1.58194774346793,0.75,2.16005800937959,"Balanced Defender"
"Enzo Boyomo","Osasuna","La Liga",22,3.34449280214262,0.482089052561098,0.120522263140275,2.04887847338467,1.32574489454302,3.6457984599933,0.0602611315701373,87,1.06872984224542,7.02042182792099,2.19953130231001,0.75,2.77061848527447,"Possession Defender"
"Enzo Tchato","Montpellier","Ligue 1",21,3.30919431279621,2.08265402843602,0.61175355450237,2.17744075829384,0.961327014218009,3.1018009478673,3.78464454976303,74.9,1.84052138598648,6.24056872037915,2.81857819905213,1,2.88327917050833,"Balanced Defender"
"Eray Cömert","Valladolid","La Liga",26,2.49987954709708,0.38555072335138,0.0902255639097744,1.55445105174403,1.41911270587937,3.52313329698614,0.0676691729323308,88.05,0.808280928639043,6.49669705460954,1.6541480175988,0.5,2.46037148783848,"Possession Defender"
"Erhan Mašović","Bochum","Bundesliga",25,2.68390127222935,0.353641626512289,0.229469268901446,1.99018962110445,1.10039172184283,3.95510798349915,0.101397025687247,80.3,0.895039785360245,7.04568932644642,1.75179741394252,0.625,2.67702271207803,"Balanced Defender"
"Eric Dier","Bayern Munich","Bundesliga",30,4.29084073820916,0.677852435548563,0.169463108887141,1.00894388630238,1.00110911928191,5.00786700886006,0.331671803866441,92.5,1.39881797450229,7.01792001444434,2.84564541714492,0.25,2.80740319413422,"Possession Defender"
"Eric García","Girona","La Liga",23,6.90351496606645,1.28515946804755,0.371797889451179,2.03052057588953,0.91424424306618,3.73602447922796,0.371797889451179,90.8,2.36024299977958,6.68078929818367,4.65617276685889,0.75,3.18913398936694,"Ball Progressor"
"Eric Smith","St Pauli","Bundesliga",27,3.75663247258578,0.509373894587902,0.891404315528829,1.46444994694022,1.17792713123452,4.4251857092324,3.24725857799788,80.8,1.47198037541135,7.06756278740715,2.45772904138663,0.5,2.88986098638669,"Balanced Defender"
"Ethan Pinnock","Brentford","Premier League",31,2.05330736709704,0.266920440179129,0.259586333139319,1.44806624873799,1.33211084392411,3.51452088914177,0.33665977353223,84.4,0.714906247643636,6.29469798180387,1.33875259632988,0.25,2.30877189359861,"Balanced Defender"
"Etienne Youte Kinkoue","Le Havre","Ligue 1",22,1.94068445877525,0.510965730426904,0.127741432606726,0.716293369930182,1.58259273570325,3.02275422373821,0.0387931034482759,87.85,0.727993505490296,5.32164032937164,1.36879696743591,0.875,2.15053950100761,"Possession Defender"
"Ezri Konsa","Aston Villa","Premier League",26,3.37356269027624,0.910369405579039,0.209263905646959,1.31290602251752,0.778404596194875,3.56882805820355,0.325901739554284,92,1.26895037005495,5.66013867691595,2.38828537639736,0.5,2.39762175109676,"Possession Defender"
"Fabian Holland","Darmstadt 98","Bundesliga",33,4.26702997275204,0.539509536784741,0.833787465940054,2.30517711171662,1.17711171662125,5.05177111716621,1.27520435967302,78.3,1.5903858513914,8.53405994550409,2.77602179836512,0.25,3.32467232420778,"Defensive Stopper"
"Fabian Nürnberger","Darmstadt 98","Bundesliga",24,4.16391275611368,2.08195637805684,1.78453403833443,1.72504957038995,1.01123595505618,4.63978849966953,3.80700594844679,79.7,2.49573198310669,7.37607402511566,3.33113020489095,0.75,3.44081500077737,"Ball Progressor"
"Fabian Schär","Newcastle Utd","Premier League",32,3.76954090180433,0.688647293502236,0.224034857232394,1.1710077500693,1.22063591548447,4.61906541154917,0.317264695601866,83.25,1.29177316602272,7.01070907710294,2.53718345848349,0.25,2.75317198953997,"Balanced Defender"
"Fabiano Parisi","Fiorentina","Serie A",23,4.01545374889249,2.5483449754512,0.655328043389937,2.00943403153407,1.20673978275661,6.39996671349621,1.86036066905873,81.7,2.20861186124892,9.61614052778689,3.42861023951597,0.75,3.99998690283563,"Elite Progressive CB"
"Facundo Medina","Lens","Ligue 1",25,6.71021220562696,1.65961454145659,0.839212559452726,1.83977227646166,0.96419694736168,6.71675841698178,0.614744015316802,86.95,2.62630423973093,9.52072764080512,4.68997313995881,0.625,4.11868998813391,"Elite Progressive CB"
"Falaye Sacko","Montpellier","Ligue 1",29,4.2046594906356,2.00376055013891,0.483404988010606,1.42267104693293,1.25592867630748,5.38189126094626,1.31711684113788,80.4,1.98892898374693,8.06049098418667,3.32429991443692,0.375,3.36911888875477,"Balanced Defender"
"Fali","Cádiz","La Liga",29,2.89752650176678,0.565371024734982,0.141342756183746,1.44876325088339,0.954063604240283,4.48763250883392,0.353356890459364,76.1,0.994797038815208,6.8904593639576,1.96466431095406,0.25,2.59115662471336,"Balanced Defender"
"Fali Candé","Venezia","Serie A",26,2.30717717048961,0.244408742404479,0.263671937136131,1.70879330639773,0.927926064963573,4.58691502561003,0.400582190691312,79.8,0.772104755686652,7.22363439697134,1.48206979925556,0.5,2.65573222136606,"Balanced Defender"
"Federico Baschirotto","Lecce","Serie A",27,2.24568593615186,0.553566292781133,0.0799539833189531,0.773727351164797,0.616839229220592,3.31384814495255,0.106773080241588,85,0.802905471337754,4.70441472533794,1.56883807880357,0.5,1.91748660613648,"Balanced Defender"
"Federico Dimarco","Inter","Serie A",26,3.88225018018948,2.07647951656361,2.31380880651641,1.42673248955188,0.484381845569373,3.71588978220018,8.17393244779702,76.8,2.62110864417328,5.62700411732143,3.15994191473913,0.5,2.91334469286574,"Ball Progressor"
"Federico Fazio","Salernitana","Serie A",36,1.79335793357934,0.132841328413284,0.199261992619926,1.19557195571956,1.12915129151292,3.58671586715867,0,75,0.576727037664775,5.91143911439114,1.12915129151291,0.25,2.12912254938325,"Balanced Defender"
"Federico Gatti","Juventus","Serie A",26,3.57849440630661,1.37939934850381,0.293655297876807,1.13717182240121,0.693252583050215,4.23464746903838,0.344733220863427,90.05,1.52709851268491,6.0650718744898,2.69885638318549,0.5,2.6204109674209,"Possession Defender"
"Federico Valverde","Real Madrid","La Liga",26,6.70844327176781,1.95910290237467,1.15765171503958,1.48416886543536,1.63258575197889,5.16490765171504,0.771767810026385,89.9,2.85688702752425,8.28166226912929,4.80870712401055,0.5,3.81715349174849,"Elite Progressive CB"
"Felix Agu","Werder Bremen","Bundesliga",24,1.99727611837314,1.74028011608874,0.709159290814171,2.02563484700193,0.902145136395772,3.70142711865126,2.5418082922345,76.3,1.41843875283633,6.62920710204896,1.89447771745938,0.75,2.78243763174922,"Balanced Defender"
"Felix Passlack","Bochum","Bundesliga",26,2.51883836760925,1.29779884318766,1.13825514138817,2.00622589974293,0.815793701799486,4.58856844473008,4.05366323907455,64.75,1.54605686072868,7.41058804627249,2.03042255784062,0.5,3.00634915817322,"Balanced Defender"
"Ferland Mendy","Real Madrid","La Liga",29,3.80961471711211,1.03440645609163,0.422119055883374,1.15363589031586,0.743101353696633,4.14973099618188,0.175590072891357,94.05,1.5050223053034,6.04646824019438,2.69953141270392,0.375,2.58499939417967,"Possession Defender"
"Festy Ebosele","Udinese","Serie A",20,1.85294117647059,3.54705882352941,0.794117647058823,1.74705882352941,0.529411764705882,3.91764705882353,2.38235294117647,66.3,2.08720922252803,6.19411764705882,2.53058823529412,1,2.95941898312886,"Balanced Defender"
"Fikayo Tomori","Milan","Serie A",26,3.11629468031549,0.565451218245311,0.310854329985057,2.02103261173575,1.11659834264298,3.92263802651452,0.233140747488792,91.75,1.1135953065667,7.06026898089325,2.09595729548742,0.5,2.75526881689465,"Possession Defender"
"Filip Kostić","Juventus","Serie A",30,4.36363636363636,3.17355371900826,1.98347107438017,1.83471074380165,0.446280991735537,3.6198347107438,8.33057851239669,72.8,3.02753311325436,5.90082644628099,3.88760330578512,0.25,3.10406117918604,"Ball Progressor"
"Filippo Terracciano","Hellas Verona","Serie A",20,3.54166666666667,1.80555555555556,1.25,2.08333333333333,1.38888888888889,5.13888888888889,4.09722222222222,71.1,2.03526458460431,8.61111111111111,2.84722222222222,1,3.66853916717506,"Defensive Stopper"
"Finn Porath","Holstein Kiel","Bundesliga",27,2.6497461928934,1.91878172588832,1.00507614213198,2.05583756345178,0.959390862944162,3.60913705583756,3.83756345177665,66.9,1.76056326372169,6.6243654822335,2.35736040609137,0.5,2.85843495015873,"Balanced Defender"
"Flavius Daniliuc","Hellas Verona","Serie A",23,3.40637450199203,0.717131474103586,0.179282868525896,2.33067729083665,0.627490039840637,3.94422310756972,0.537848605577689,83.5,1.1939724857889,6.90239043824701,2.33067729083665,0.75,2.78180612578966,"Balanced Defender"
"Florent Hanin","Angers","Ligue 1",34,3.33458083832335,1.61676646706587,0.842065868263473,2.32410179640719,1.58308383233533,4.44610778443114,3.60404191616766,77.5,1.75967621209774,8.35329341317365,2.64745508982036,0.25,3.33735850879119,"Defensive Stopper"
